Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Jeremy;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 21 septembre 2022;Fabuleux ;9,0;;;0;JeremyFranceChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 21 septembre 2022Fabuleux ;Santa_Fe
Sandrine;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Voyageur individuel;Commentaire envoyé le 21 septembre 2022;Au Santa Fé on est gâté.;10;Un accueil chaleureux et convivial, du personnel très compétant, réactif et gracieux à La Cantina, sans oublier le côté entretien (chambres, les communs, les sanitaires) des personnes très professionnelles.;;0;SandrineFranceChambre Standard CarsSeptembre 2022Voyageur individuelCommentaire envoyé le 21 septembre 2022Au Santa Fé on est gâté.;Santa_Fe
Raquel;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 21 septembre 2022;Exceptionnel;10;;;0;RaquelEspagneChambre Standard CarsSeptembre 2022CoupleCommentaire envoyé le 21 septembre 2022Exceptionnel;Santa_Fe
Raquel;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 21 septembre 2022;Fabuleux ;9,0;;;0;RaquelEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 21 septembre 2022Fabuleux ;Santa_Fe
Cindy;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 21 septembre 2022;Fabuleux ;9,0;;;0;CindyFranceChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 21 septembre 2022Fabuleux ;Santa_Fe
Nathália;Allemagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 20 septembre 2022;Très bien;8,0;;;0;NatháliaAllemagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 20 septembre 2022Très bien;Santa_Fe
Sandra;Portugal;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 20 septembre 2022;Passable;5,0;;;0;SandraPortugalChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 20 septembre 2022Passable;Santa_Fe
Maria;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Voyageur individuel;Commentaire envoyé le 20 septembre 2022;Exceptionnel;10;;;0;MariaEspagneChambre Standard CarsSeptembre 2022Voyageur individuelCommentaire envoyé le 20 septembre 2022Exceptionnel;Santa_Fe
Neil;Allemagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 20 septembre 2022;Wir lieben es;10;;;0;NeilAllemagneChambre Standard CarsSeptembre 2022CoupleCommentaire envoyé le 20 septembre 2022Wir lieben es;Santa_Fe
Amy;Royaume-Uni;Chambre Standard Cars - Proche Commodités;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 20 septembre 2022;It wasn’t great. This hotel has massive potential and can be lovely with just a little refurbishment;3,0;;;0;AmyRoyaume-UniChambre Standard Cars - Proche CommoditésSeptembre 2022FamilleCommentaire envoyé le 20 septembre 2022It wasn’t great. This hotel has massive potential and can be lovely with just a little refurbishment;Santa_Fe
Laura;Italie;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 20 septembre 2022;Fabuleux ;9,0;;;0;LauraItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 20 septembre 2022Fabuleux ;Santa_Fe
Anonyme;France;;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 19 septembre 2022;Passable;5,0;;;0;AnonymeFrancenanSeptembre 2022CoupleCommentaire envoyé le 19 septembre 2022Passable;Santa_Fe
Alison;Malte;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 19 septembre 2022;Exceptionnel;10;;;0;AlisonMalteChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 19 septembre 2022Exceptionnel;Santa_Fe
Emmanuel;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 18 septembre 2022;Bien ;7,0;;;0;EmmanuelFranceChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 18 septembre 2022Bien ;Santa_Fe
Sven;Allemagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 18 septembre 2022;Fabuleux ;9,0;;;0;SvenAllemagneChambre Standard CarsSeptembre 2022GroupeCommentaire envoyé le 18 septembre 2022Fabuleux ;Santa_Fe
Géraldine;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 18 septembre 2022;Fabuleux ;9,0;;;0;GéraldineFranceChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 18 septembre 2022Fabuleux ;Santa_Fe
Caroline;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 18 septembre 2022;Très bien;8,0;;;0;CarolineFranceChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 18 septembre 2022Très bien;Santa_Fe
Shu;Hong Kong;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 18 septembre 2022;Très bien;8,0;;;0;ShuHong KongChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 18 septembre 2022Très bien;Santa_Fe
Giuseppe;Italie;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 17 septembre 2022;vicinanza al parco ottima e il tema molto carino;7,0;;;0;GiuseppeItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 17 septembre 2022vicinanza al parco ottima e il tema molto carino;Santa_Fe
Kelly;États-Unis;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 17 septembre 2022;Fabuleux ;9,0;;;0;KellyÉtats-UnisChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 17 septembre 2022Fabuleux ;Santa_Fe
Andrew;Israël;Chambre Standard Cars - Proche Commodités;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 15 septembre 2022;Exceptionnel;10;;;0;AndrewIsraëlChambre Standard Cars - Proche CommoditésSeptembre 2022FamilleCommentaire envoyé le 15 septembre 2022Exceptionnel;Santa_Fe
Pascale;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 15 septembre 2022;Fabuleux ;9,0;;;0;PascaleFranceChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 15 septembre 2022Fabuleux ;Santa_Fe
Lander;Belgique;Chambre Standard Cars - Proche Commodités;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 14 septembre 2022;Low budget hotel wanneer je met een klein budget in Disney sfeer wil verblijven;6,0;;;0;LanderBelgiqueChambre Standard Cars - Proche CommoditésSeptembre 2022CoupleCommentaire envoyé le 14 septembre 2022Low budget hotel wanneer je met een klein budget in Disney sfeer wil verblijven;Santa_Fe
Javlab;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 13 septembre 2022;Agréable;6,0;;;0;JavlabEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 13 septembre 2022Agréable;Santa_Fe
Ashikaga;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 13 septembre 2022;this hotel was beautiful and clean.;10;;;0;AshikagaRoyaume-UniChambre Standard CarsSeptembre 2022GroupeCommentaire envoyé le 13 septembre 2022this hotel was beautiful and clean.;Santa_Fe
Gaia;Italie;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 13 septembre 2022;Scelta di comodo;8,0;;;2 ;GaiaItalieChambre Standard CarsSeptembre 2022GroupeCommentaire envoyé le 13 septembre 2022Scelta di comodo;Santa_Fe
Jose;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 13 septembre 2022;Fabuleux ;9,0;;;0;JoseEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 13 septembre 2022Fabuleux ;Santa_Fe
Anna;Italie;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 12 septembre 2022;Practico cerca del parque;7,0;;;0;AnnaItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 12 septembre 2022Practico cerca del parque;Santa_Fe
Alexandrea;États-Unis;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 12 septembre 2022;It is a premium price because you are staying on Disney property.;5,0;;;0;AlexandreaÉtats-UnisChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 12 septembre 2022It is a premium price because you are staying on Disney property.;Santa_Fe
Cassandra;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 12 septembre 2022;Sejour à Disney;7,0;Pas loin du parc, systeme de navette au top, le personnel est très gentil, le decors est sympa;30 min de queue pour prendre un petit dejeuner, 21€ ce petit dej alors que la chambre coûte déjà 270€, soucis avec la chambre qui a été donné à quelqu'un d'autre alors que nous avions nos affaires dedans;0;CassandraFranceChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 12 septembre 2022Sejour à Disney;Santa_Fe
Alberto;Italie;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 12 septembre 2022;Très bien;8,0;;;0;AlbertoItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 12 septembre 2022Très bien;Santa_Fe
Laura;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 11 septembre 2022;Très bien;8,0;;;0;LauraEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 11 septembre 2022Très bien;Santa_Fe
Barbara;Allemagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 11 septembre 2022;Bien ;7,0;;;0;BarbaraAllemagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 11 septembre 2022Bien ;Santa_Fe
Belen;Espagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 11 septembre 2022;anodino;5,0;;;0;BelenEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 11 septembre 2022anodino;Santa_Fe
Luis;Espagne;Chambre Standard Cars;3 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 10 septembre 2022;Très bien;8,0;;;0;LuisEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 10 septembre 2022Très bien;Santa_Fe
Esther;Espagne;Chambre Standard Cars - Proche Commodités;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 10 septembre 2022;Muy recomendable;10;;;0;EstherEspagneChambre Standard Cars - Proche CommoditésSeptembre 2022FamilleCommentaire envoyé le 10 septembre 2022Muy recomendable;Santa_Fe
Salvo;Italie;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 10 septembre 2022;Fabuleux ;9,0;;;0;SalvoItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 10 septembre 2022Fabuleux ;Santa_Fe
Verena;Allemagne;Chambre Standard Cars - Proche Commodités;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 10 septembre 2022;Passable;5,0;;;0;VerenaAllemagneChambre Standard Cars - Proche CommoditésSeptembre 2022FamilleCommentaire envoyé le 10 septembre 2022Passable;Santa_Fe
Miriam;Espagne;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 10 septembre 2022;Très bien;8,0;;;0;MiriamEspagneChambre Standard Cars - Côté RivièreSeptembre 2022CoupleCommentaire envoyé le 10 septembre 2022Très bien;Santa_Fe
Lapin;France;Chambre Standard Cars - Côté Rivière;2 nuits ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 9 septembre 2022;Cher;6,0;Nous sommes partis avec une nuit d'avance. Trop chaud dans la chambre. Mauvaise insonorisation.;;1 ;LapinFranceChambre Standard Cars - Côté RivièreSeptembre 2022CoupleCommentaire envoyé le 9 septembre 2022Cher;Santa_Fe
Fernandez;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 9 septembre 2022;Fabuleux ;9,0;;;0;FernandezEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 9 septembre 2022Fabuleux ;Santa_Fe
Diane;France;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 9 septembre 2022;Exceptionnel;10;;;0;DianeFranceChambre Standard CarsSeptembre 2022CoupleCommentaire envoyé le 9 septembre 2022Exceptionnel;Santa_Fe
Eloïse;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 9 septembre 2022;Nous espérions mieux vu le prix de la chambre;5,0;Le décor était respecté, la chambre était confortable;La propreté de la chambre est à revoir : l’eau de la baignoire qui ne s’évacuait pas, de l’urine sur la lunette des toilette, ainsi que des cheveux sur le sol de la salle de bain et sur les taies d’oreillers;0;EloïseFranceChambre Standard Cars - Côté RivièreSeptembre 2022CoupleCommentaire envoyé le 9 septembre 2022Nous espérions mieux vu le prix de la chambre;Santa_Fe
Michela;Italie;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 9 septembre 2022;Fabuleux ;9,0;;;1 ;MichelaItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 9 septembre 2022Fabuleux ;Santa_Fe
Sara;Espagne;Chambre Standard Cars;3 nuits ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 9 septembre 2022;Très bien;8,0;;;0;SaraEspagneChambre Standard CarsSeptembre 2022GroupeCommentaire envoyé le 9 septembre 2022Très bien;Santa_Fe
Mélanie;Belgique;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 8 septembre 2022;Agréable;6,0;"Le buffet du soir a velonter très bon et copieux 
Chambre propre 
Personnel très gentil et accueillant";"Déjeuner très chère 22 euros part personne je trouve ça chère une personne ne mange pas pour ce prix là 
Hôtel un peu vieillot 
Prix exessif pour une 1 nuit";0;MélanieBelgiqueChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 8 septembre 2022Agréable;Santa_Fe
Norma;Royaume-Uni;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 8 septembre 2022;Comfortable and convenient location, a good price for Disney on site hotel;8,0;;;0;NormaRoyaume-UniChambre Standard CarsSeptembre 2022CoupleCommentaire envoyé le 8 septembre 2022Comfortable and convenient location, a good price for Disney on site hotel;Santa_Fe
Daniela;Italie;Chambre Standard Cars - Proche Commodités;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 8 septembre 2022;Bien ;7,0;;;0;DanielaItalieChambre Standard Cars - Proche CommoditésSeptembre 2022FamilleCommentaire envoyé le 8 septembre 2022Bien ;Santa_Fe
Begona;Royaume-Uni;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 8 septembre 2022;Agradable;5,0;;;0;BegonaRoyaume-UniChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 8 septembre 2022Agradable;Santa_Fe
Yann;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 7 septembre 2022;Exceptionnel;10;;;0;YannFranceChambre Standard Cars - Côté RivièreSeptembre 2022GroupeCommentaire envoyé le 7 septembre 2022Exceptionnel;Santa_Fe
Rodrigo;Espagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 7 septembre 2022;Bien ;7,0;;;0;RodrigoEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 7 septembre 2022Bien ;Santa_Fe
Freddo48;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 7 septembre 2022;Beaucoup trop cher.....;4,0;La proximité avec le Parc Disney;Pas de clim, 2 verres pour les brosses à dents dans une chambre pour 4 , 2 jeux de serviettes de toilette !!! 1 seul mini shampoing et 1 seul mini après shampoing ! Moquette propre mais hors d'âge , et trop petit pour 4 on marche sur les bagages obligé de rester au sol......;1 ;Freddo48FranceChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 7 septembre 2022Beaucoup trop cher.....;Santa_Fe
Marie-hélène;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 7 septembre 2022;Fabuleux ;9,0;;;0;Marie-hélèneFranceChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 7 septembre 2022Fabuleux ;Santa_Fe
Diego;Espagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Groupe;Commentaire envoyé le 7 septembre 2022;Bien ;7,0;;;0;DiegoEspagneChambre Standard CarsSeptembre 2022GroupeCommentaire envoyé le 7 septembre 2022Bien ;Santa_Fe
Daniela;Italie;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 6 septembre 2022;Exceptionnel;9,6;;;0;DanielaItalieChambre Standard Cars - Côté RivièreSeptembre 2022FamilleCommentaire envoyé le 6 septembre 2022Exceptionnel;Santa_Fe
Olga;Espagne;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 6 septembre 2022;Bien;7,0;;;0;OlgaEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 6 septembre 2022Bien;Santa_Fe
Ricardo;Mexique;Chambre Standard Cars - Côté Rivière;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 6 septembre 2022;Hotel con apariencia bonita, pero que no lo vale.;5,0;;;0;RicardoMexiqueChambre Standard Cars - Côté RivièreSeptembre 2022CoupleCommentaire envoyé le 6 septembre 2022Hotel con apariencia bonita, pero que no lo vale.;Santa_Fe
Nozomi;Japon;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Couple;Commentaire envoyé le 5 septembre 2022;Très bien;8,0;;;0;NozomiJaponChambre Standard CarsAoût 2022CoupleCommentaire envoyé le 5 septembre 2022Très bien;Santa_Fe
Jesica;Espagne;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 5 septembre 2022;Sencillo, pero podría mejorar para lo que cuesta;7,0;;;0;JesicaEspagneChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 5 septembre 2022Sencillo, pero podría mejorar para lo que cuesta;Santa_Fe
Van;Pays-Bas;Chambre Standard Cars - Proche Commodités;2 nuits ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 4 septembre 2022;Très bien;8,0;;;0;VanPays-BasChambre Standard Cars - Proche CommoditésAoût 2022FamilleCommentaire envoyé le 4 septembre 2022Très bien;Santa_Fe
Kimberley;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Couple;Commentaire envoyé le 3 septembre 2022;a nice basic Disney hotel that doesn’t feel tired;7,0;;;1 ;KimberleyRoyaume-UniChambre Standard CarsAoût 2022CoupleCommentaire envoyé le 3 septembre 2022a nice basic Disney hotel that doesn’t feel tired;Santa_Fe
Aurelio;Espagne;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 2 septembre 2022;Maravillosa;9,0;;;0;AurelioEspagneChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 2 septembre 2022Maravillosa;Santa_Fe
De;Italie;Chambre Standard Cars - Proche Commodités;2 nuits ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 1 septembre 2022;Arrivederci a presto ❤️;9,0;;;6 ;DeItalieChambre Standard Cars - Proche CommoditésAoût 2022FamilleCommentaire envoyé le 1 septembre 2022Arrivederci a presto ❤️;Santa_Fe
Ilaria;Italie;Chambre Standard Cars;1 nuit ·  Juin 2022;Juin 2022;Groupe;Commentaire envoyé le 31 août 2022;Bien ;7,0;;;0;IlariaItalieChambre Standard CarsJuin 2022GroupeCommentaire envoyé le 31 août 2022Bien ;Santa_Fe
Anthony;Belgique;Chambre Standard Cars;1 nuit ·  Juillet 2022;Juillet 2022;Groupe;Commentaire envoyé le 30 août 2022;bien :);6,0;;;0;AnthonyBelgiqueChambre Standard CarsJuillet 2022GroupeCommentaire envoyé le 30 août 2022bien :);Santa_Fe
Victoria;France;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 29 août 2022;Très bien;8,0;L’emplacement, la thématique cars;Propreté un peu juste, une fenêtre qui ne se verrouillait pas, salle de bain qui mériterait un rafraîchissement;0;VictoriaFranceChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 29 août 2022Très bien;Santa_Fe
Audrey;France;Chambre Standard Cars;4 nuits ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 29 août 2022;Bien ;7,0;;;0;AudreyFranceChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 29 août 2022Bien ;Santa_Fe
Laura;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Groupe;Commentaire envoyé le 28 août 2022;unsatisfactory for a budget hotel;2,0;;;1 ;LauraRoyaume-UniChambre Standard CarsAoût 2022GroupeCommentaire envoyé le 28 août 2022unsatisfactory for a budget hotel;Santa_Fe
Reality;Espagne;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 27 août 2022;Fabuleux ;9,0;;;0;RealityEspagneChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 27 août 2022Fabuleux ;Santa_Fe
Héléna;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Juillet 2022;Juillet 2022;Famille;Commentaire envoyé le 25 août 2022;Trop de déceptions, dommage...;4,0;"- Le personnel du buffet, souriant, disponible, aux petits soins. Notre dîner a été enchanté par leur présence.
- L'ambiance Cars et l'effet Route 66 bien recréés.
- Photos avec les personnages.";"La chambre :
- Attention pour les PMR, familles avec poussettes ou autres affaires encombrantes : aucun ascenseur ! Même s'il y a au plus 1 étage seulement.
- Aération insuffisante.
- Pas de clim disponible, seulement des ventilateurs au plafond plein de poussière et qui n'apportent rien. Pour le prix c'est inadmissible.
- Literie trop dure.";0;HélénaFranceChambre Standard Cars - Proche CommoditésJuillet 2022FamilleCommentaire envoyé le 25 août 2022Trop de déceptions, dommage...;Santa_Fe
Masurier;France;Chambre Standard Cars;1 nuit ·  Août 2022;Août 2022;Famille;Commentaire envoyé le 24 août 2022;Une nuit au mexique;6,0;La décoration, le style des bâtiments, le fait de pouvoir se déplacer à pieds;"Les rideaux ne fermaient pas correctement, pas de climatisation donc quand il fait 40°C les chambres sont des fours.
Et surtout les serviettes de toilette étaient tachées donc à plus de 300€ la nuit c'est inacceptable";0;MasurierFranceChambre Standard CarsAoût 2022FamilleCommentaire envoyé le 24 août 2022Une nuit au mexique;Santa_Fe
Genpi71;Royaume-Uni;Chambre Standard Cars - Côté Rivière;1 nuit ·  Août 2022;Août 2022;Voyageur individuel;Commentaire envoyé le 24 août 2022;Mauvais;1,0;;;0;Genpi71Royaume-UniChambre Standard Cars - Côté RivièreAoût 2022Voyageur individuelCommentaire envoyé le 24 août 2022Mauvais;Santa_Fe
